"mod","y"
107.265106344149,30
106.58520418109,30.1
105.911646928649,30.2
105.244357142467,30.3
104.583258536143,30.4
103.928275960904,30.5
103.27933538568,30.6
102.636363877572,30.7
101.999289582721,30.8
101.368041707541,30.9
100.742550500339,31
100.12274723329,31.1
99.5085641847666,31.2
98.8999346220227,31.3
98.2967927842129,31.4
97.6990738657452,31.5
97.1067139999598,31.6
96.5196502431262,31.7
95.937820558751,31.8
95.3611638021911,31.9
94.7896197055649,32
94.2231288629545,32.1
93.6616327158935,32.2
93.105073539135,32.3
92.5533944266904,32.4
92.0065392781385,32.5
91.4644527851934,32.6
90.9270804185304,32.7
90.3943684148617,32.8
89.866263764257,32.9
89.3427141977052,33
88.8236681749095,33.1
88.3090748723142,33.2
87.7988841713553,33.3
87.2930466469323,33.4
86.7915135560949,33.5
86.2942368269426,33.6
85.8011690477291,33.7
85.3122634561708,33.8
84.8274739289529,33.9
84.3467549714295,34
83.870061707515,34.1
83.39734986976,34.2
82.9285757896113,34.3
82.4636963878492,34.4
82.0026691652009,34.5
81.5454521931241,34.6
81.0920041047596,34.7
80.6422840860477,34.8
80.1962518670055,34.9
79.7538677131629,35
79.3150924171519,35.1
78.8798872904491,35.2
78.4482141552646,35.3
78.0200353365782,35.4
77.595313654317,35.5
77.1740124156725,35.6
76.7560954075557,35.7
76.3415268891852,35.8
75.9302715848068,35.9
75.5222946765428,36
75.1175617973664,36.1
74.7160390242008,36.2
74.3176928711391,36.3
73.9224902827832,36.4
73.5303986276991,36.5
73.1413856919868,36.6
72.7554196729623,36.7
72.3724691729488,36.8
71.9925031931764,36.9
71.6154911277864,37
71.2414027579403,37.1
70.8702082460298,37.2
70.5018781299856,37.3
70.1363833176854,37.4
69.7736950814559,37.5
69.4137850526704,37.6
69.0566252164372,37.7
68.702187906379,37.8
68.3504457995006,37.9
68.0013719111437,38
67.6549395900271,38.1
67.3111225133696,38.2
66.9698946820968,38.3
66.6312304161262,38.4
66.2951043497329,38.5
65.9614914269923,38.6
65.6303668972981,38.7
65.3017063109562,38.8
64.9754855148511,38.9
64.6516806481836,39
64.33026813828,39.1
64.01122469647,39.2
63.6945273140322,39.3
63.3801532582069,39.4
63.0680800682738,39.5
62.7582855516939,39.6
62.4507477803145,39.7
62.1454450866362,39.8
61.8423560601404,39.9
61.5414595436764,40
61.2427346299071,40.1
60.9461606578121,40.2
60.651717209247,40.3
60.3593841055586,40.4
60.0691414042536,40.5
59.7809693957218,40.6
59.4948486000103,40.7
59.2107597636508,40.8
58.9286838565358,40.9
58.6486020688457,41
58.3704958080241,41.1
58.0943466958006,41.2
57.8201365652618,41.3
57.5478474579668,41.4
57.2774616211099,41.5
57.008961504726,41.6
56.7423297589412,41.7
56.477549231266,41.8
56.21460296393,41.9
55.9534741912593,42
55.6941463370934,42.1
55.4366030122432,42.2
55.1808280119881,42.3
54.9268053136106,42.4
54.6745190739711,42.5
54.4239536271177,42.6
54.1750934819342,42.7
53.9279233198236,42.8
53.6824279924271,42.9
53.4385925193777,43
53.1964020860882,43.1
52.955842041573,43.2
52.7168978963021,43.3
52.4795553200891,43.4
52.2438001400092,43.5
52.0096183383502,43.6
51.7769960505935,43.7
51.5459195634254,43.8
51.3163753127787,43.9
51.0883498819031,44
50.8618299994644,44.1
50.6368025376726,44.2
50.4132545104371,44.3
50.1911730715497,44.4
49.9705455128942,44.5
49.7513592626829,44.6
49.5336018837187,44.7
49.317261071683,44.8
49.1023246534486,44.9
48.8887805854175,45
48.676616951883,45.1
48.4658219634154,45.2
48.2563839552719,45.3
48.048291385829,45.4
47.841532835038,45.5
47.6360970029024,45.6
47.4319727079786,45.7
47.2291488858963,45.8
47.0276145879021,45.9
46.8273589794228,46
46.6283713386497,46.1
46.4306410551436,46.2
46.234157628459,46.3
46.0389106667886,46.4
45.8448898856265,46.5
45.652085106451,46.6
45.4604862554257,46.7
45.2700833621192,46.8
45.0808665582427,46.9
44.8928260764055,47
44.7059522488882,47.1
44.5202355064329,47.2
44.3356663770506,47.3
44.1522354848449,47.4
43.9699335488527,47.5
43.7887513819007,47.6
43.6086798894778,47.7
43.4297100686235,47.8
43.2518330068314,47.9
43.0750398809678,48
42.8993219562058,48.1
42.7246705849736,48.2
42.5510772059172,48.3
42.3785333428781,48.4
42.2070306038839,48.5
42.036560680154,48.6
41.8671153451175,48.7
41.698686453446,48.8
41.531265940098,48.9
41.3648458193778,49
41.1994181840061,49.1
41.0349752042036,49.2
40.871509126787,49.3
40.709012274277,49.4
40.5474770440187,49.5
40.3868959073134,49.6
40.2272614085622,49.7
40.0685661644214,49.8
39.9108028629685,49.9
39.7539642628801,50
39.5980431926201,50.1
39.4430325496392,50.2
