"YEAR","BFISH","PSU","STRATA_2020","APRU","ETCA","ETCO","HYQU","PRFI","PRSI","PRZO"
2020,"BFISH_2020_F",12267,"S24",0,0,0,0,0,0,0
2020,"BFISH_2020_F",12370,"S10",0,0,0,0,0,0,0
2020,"BFISH_2020_F",12371,"S14",0,0,0,0,5.59144074055268,0,0
2020,"BFISH_2020_F",12537,"S20",0,0,0,0,0,0,0
2020,"BFISH_2020_F",12541,"S13",0,0,0,0,0,0,0
2020,"BFISH_2020_F",12546,"S07",0,0,0,0,0,0,0
2020,"BFISH_2020_F",12660,"S20",0,0,0,0,0,0,0
2020,"BFISH_2020_F",12805,"S02",0,0,0,0,0,0,0
2020,"BFISH_2020_F",12914,"S19",0,2.08335920815613,0,0,0,0,0
2020,"BFISH_2020_F",13207,"S20",0,0,0,0,0,0,0
2020,"BFISH_2020_F",13223,"S10",0,0,0,0,0,0,0
2020,"BFISH_2020_F",13242,"S05",0,0,0,0,0,0,0
2020,"BFISH_2020_F",13446,"S22",0,2.52858360721169,5.38736036354149,0,0,0,0
2020,"BFISH_2020_F",13528,"S24",0,0,0,0,0,0,0
2020,"BFISH_2020_F",13538,"S24",0,0,0,0,0,0,0
2020,"BFISH_2020_F",13896,"S24",0,0,0,0,0,0,0
2020,"BFISH_2020_F",14012,"S24",0,0,0,0,0,0,0
2020,"BFISH_2020_F",14023,"S21",0,0,0,0,0,0,0
2020,"BFISH_2020_F",14115,"S10",0,0,0,0,0,0,0
2020,"BFISH_2020_F",14172,"S22",0,0,0,0,0,0,0
2020,"BFISH_2020_F",14237,"S16",0,3.42377023378687,0,14.9359649273895,0,0,0
2020,"BFISH_2020_F",14293,"S22",0,0,0,0,0,0,0
2020,"BFISH_2020_F",14307,"S15",0,0,0,0,0,0,0
2020,"BFISH_2020_F",14333,"S10",0,0,0,0,0,0,0
2020,"BFISH_2020_F",14335,"S07",0,0,0,0,0,0,0
2020,"BFISH_2020_F",14403,"S21",0,0,0,0,0,0,0
2020,"BFISH_2020_F",14442,"S15",0,0,0,0,0,0,0
2020,"BFISH_2020_F",14506,"S22",0,0,0,0,0,0,0
2020,"BFISH_2020_F",14516,"S21",0,0.669071595709924,0,0,0,0,0
2020,"BFISH_2020_F",14634,"S22",0,0,0,0,0,0,0
2020,"BFISH_2020_F",14636,"S22",0,5.17051216983953,0,0,0,0,0
2020,"BFISH_2020_F",14763,"S22",0,0,0,0,0,0,0
2020,"BFISH_2020_F",14798,"S11",0,0,0,0,0,0,0
2020,"BFISH_2020_F",14969,"S10",0,0,0,0,0,0,0
2020,"BFISH_2020_F",14974,"S03",0,0,0,0,0,0,0
2020,"BFISH_2020_F",15032,"S22",0,0,0,0,0,0,0
2020,"BFISH_2020_F",15101,"S11",0,0,0,0,0,0,0
2020,"BFISH_2020_F",15140,"S10",0,0,0,0,0,0,0
2020,"BFISH_2020_F",15152,"S07",0,0,0,0,0,0,0
2020,"BFISH_2020_F",15169,"S20",0,0,0,0,0,0,0
2020,"BFISH_2020_F",15174,"S17",0,0,0,0,0,0,0
2020,"BFISH_2020_F",15198,"S20",0,0,0,0,0,0,0
2020,"BFISH_2020_F",15218,"S10",0,0,0,0,0,0,0
2020,"BFISH_2020_F",15226,"S02",0,0,0,0,0,0,0
2020,"BFISH_2020_F",15255,"S11",0,0,0,0,0,0,0
2020,"BFISH_2020_F",15339,"S10",0,0,0,0,0,0,0
2020,"BFISH_2020_F",15361,"S02",0,0,0,0,0,0,0
2020,"BFISH_2020_F",15398,"S10",0,0,0,0,0,0,0
2020,"BFISH_2020_F",15467,"S10",0,0,0,0,0,0,0
2020,"BFISH_2020_F",15602,"S11",0,0,0,0,0,0,0
2020,"BFISH_2020_F",15724,"S14",0,0,0,0,1.55437722045426,0,0
2020,"BFISH_2020_F",15736,"S10",0,0,0,0,0,0,0
