"mod","y"
87.2677372094638,29.7
86.6873878837733,29.8
86.1127942417714,29.9
85.543880612214,30
84.9805725602785,30.1
84.4227968634611,30.2
83.8704814880182,30.3
83.3235555659393,30.4
82.7819493724371,30.5
82.2455943039421,30.6
81.7144228565882,30.7
81.1883686051776,30.8
80.6673661826122,30.9
80.1513512597801,31
79.6402605258859,31.1
79.1340316692132,31.2
78.6326033583087,31.3
78.135915223578,31.4
77.6439078392814,31.5
77.1565227059218,31.6
76.673702233013,31.7
76.1953897222208,31.8
75.7215293508663,31.9
75.2520661557834,32
74.7869460175219,32.1
74.3261156448871,32.2
73.8695225598086,32.3
73.4171150825291,32.4
72.968842317108,32.5
72.5246541372284,32.6
72.0845011723037,32.7
71.6483347938756,32.8
71.2161071022945,32.9
70.7877709136799,33
70.3632797471492,33.1
69.9425878123127,33.2
69.5256499970255,33.3
69.1124218553932,33.4
68.7028595960221,33.5
68.2969200705111,33.6
67.8945607621782,33.7
67.4957397750161,33.8
67.1004158228727,33.9
66.7085482188497,34
66.3200968649163,34.1
65.9350222417302,34.2
65.5532853986649,34.3
65.1748479440348,34.4
64.7996720355166,34.5
64.4277203707604,34.6
64.058956178188,34.7
63.6933432079722,34.8
63.3308457231952,34.9
62.9714284911804,35
62.6150567749941,35.1
62.2616963251144,35.2
61.9113133712616,35.3
61.5638746143882,35.4
61.2193472188247,35.5
60.8776988045766,35.6
60.5388974397707,35.7
60.2029116332468,35.8
59.8697103272912,35.9
59.53926289051,36
59.2115391108381,36.1
58.886509188681,36.2
58.5641437301877,36.3
58.2444137406507,36.4
57.9272906180302,36.5
57.612746146601,36.6
57.3007524907183,36.7
56.9912821887013,36.8
56.6843081468294,36.9
56.3798036334522,37
56.077742273208,37.1
55.7780980413494,37.2
55.4808452581749,37.3
55.1859585835621,37.4
54.893413011602,37.5
54.6031838653321,37.6
54.3152467915654,37.7
54.0295777558141,37.8
53.7461530373056,37.9
53.4649492240893,38
53.1859432082322,38.1
52.9091121811005,38.2
52.6344336287273,38.3
52.3618853272631,38.4
52.0914453385078,38.5
51.8230920055231,38.6
51.5568039483225,38.7
51.2925600596391,38.8
51.0303395007674,38.9
50.7701216974794,39
50.5118863360129,39.1
50.2556133591303,39.2
50.0012829622467,39.3
49.7488755896259,39.4
49.4983719306433,39.5
49.2497529161135,39.6
49.002999714682,39.7
48.75809372928,39.8
48.5150165936399,39.9
48.2737501688717,40
48.0342765400977,40.1
47.7965780131459,40.2
47.5606371112995,40.3
47.3264365721023,40.4
47.0939593442185,40.5
46.8631885843463,40.6
46.6341076541836,40.7
46.406700117445,40.8
46.18094973693,40.9
45.9568404716399,41
45.7343564739433,41.1
45.5134820867899,41.2
45.2942018409698,41.3
45.0765004524199,41.4
44.8603628195741,41.5
44.6457740207581,41.6
44.4327193116277,41.7
44.2211841226488,41.8
44.0111540566195,41.9
43.8026148862329,42
43.5955525516801,42.1
43.3899531582925,42.2
43.1858029742222,42.3
42.9830884281608,42.4
42.7817961070956,42.5
42.5819127541014,42.6
42.3834252661686,42.7
42.1863206920667,42.8
41.9905862302418,42.9
41.7962092267483,43
41.6031771732132,43.1
41.4114777048342,43.2
41.2210985984087,43.3
41.0320277703947,43.4
40.8442532750026,43.5
40.6577633023172,43.6
40.4725461764498,43.7
40.288590353719,43.8
40.1058844208602,43.9
39.9244170932642,44
39.7441772132424,44.1
39.5651537483195,44.2
39.3873357895532,44.3
39.2107125498801,44.4
39.0352733624869,44.5
38.8610076792071,44.6
38.6879050689431,44.7
38.5159552161118,44.8
38.3451479191149,44.9
38.1754730888323,45
38.0069207471392,45.1
37.8394810254453,45.2
37.6731441632564,45.3
37.5079005067591,45.4
37.3437405074251,45.5
37.1806547206385,45.6
37.0186338043429,45.7
36.8576685177096,45.8
36.697749719825,45.9
36.5388683683991,46
36.3810155184922,46.1
36.2241823212614,46.2
36.0683600227258,46.3
35.9135399625498,46.4
35.7597135728451,46.5
35.60687237699,46.6
35.4550079884663,46.7
35.3041121097141,46.8
35.1541765310025,46.9
35.0051931293179,47
34.857153867268,47.1
34.7100507920022,47.2
34.5638760341478,47.3
34.4186218067621,47.4
34.2742804042989,47.5
34.1308442015911,47.6
33.9883056528473,47.7
33.8466572906638,47.8
33.7058917250496,47.9
33.5660016424673,48
33.4269798048859,48.1
33.2888190488488,48.2
33.1515122845543,48.3
33.0150524949496,48.4
32.8794327348377,48.5
32.7446461299972,48.6
32.6106858763143,48.7
32.4775452389273,48.8
32.3452175513837,48.9
32.2136962148084,49
32.0829746970842,49.1
31.953046532044,49.2
31.8239053186738,49.3
31.6955447203274,49.4
31.5679584639519,49.5
31.4411403393242,49.6
31.3150841982977,49.7
31.1897839540602,49.8
31.0652335804018,49.9
30.9414271109926,50
30.8183586386709,50.1
30.6960223147412,50.2
30.5744123482818,50.3
30.4535230054618,50.4
30.3333486088674,50.5
30.2138835368383,50.6
30.0951222228119,50.7
29.9770591546774,50.8
29.8596888741385,50.9
29.7430059760845,51
29.6270051079704,51.1
29.5116809692048,51.2
29.3970283105469,51.3
29.2830419335108,51.4
29.1697166897785,51.5
29.0570474806204,51.6
28.9450292563238,51.7
28.833657015629,51.8
28.7229258051727,51.9
28.6128307189395,52
28.5033668977197,52.1
28.3945295285754,52.2
28.2863138443133,52.3
28.1787151229636,52.4
28.0717286872675,52.5
27.9653499041699,52.6
27.8595741843196,52.7
27.7543969815764,52.8
27.6498137925232,52.9
27.5458201559866,53
27.4424116525616,53.1
27.3395839041446,53.2
27.2373325734705,53.3
27.1356533636575,53.4
27.0345420177567,53.5
26.933994318308,53.6
26.8340060869019,53.7
26.7345731837465,53.8
26.6356915072402,53.9
26.5373569935506,54
26.4395656161977,54.1
26.3423133856429,54.2
26.2455963488839,54.3
26.1494105890539,54.4
26.0537522250261,54.5
25.9586174110236,54.6
25.8640023362339,54.7
25.7699032244283,54.8
25.6763163335868,54.9
25.5832379555263,55
25.4906644155351,55.1
25.398592072011,55.2
25.3070173161041,55.3
25.2159365713644,55.4
25.1253462933935,55.5
25.035242969501,55.6
24.9456231183645,55.7
24.8564832896949,55.8
24.7678200639047,55.9
24.6796300517814,56
24.5919098941644,56.1
24.5046562616258,56.2
24.4178658541559,56.3
24.3315354008513,56.4
24.2456616596086,56.5
24.1602414168197,56.6
24.0752714870729,56.7
23.9907487128564,56.8
23.9066699642656,56.9
23.8230321387147,57
23.7398321606506,57.1
23.6570669812714,57.2
23.5747335782476,57.3
23.4928289554471,57.4
23.4113501426634,57.5
23.3302941953467,57.6
23.2496581943392,57.7
23.1694392456123,57.8
23.0896344800081,57.9
23.0102410529833,58
22.9312561443565,58.1
22.8526769580583,58.2
22.7745007218849,58.3
22.6967246872535,58.4
22.6193461289621,58.5
22.5423623449509,58.6
22.4657706560673,58.7
22.3895684058331,58.8
22.3137529602153,58.9
22.2383217073984,59
22.1632720575604,59.1
22.0886014426513,59.2
22.0143073161733,59.3
21.940387152965,59.4
21.8668384489868,59.5
21.7936587211097,59.6
21.7208455069061,59.7
21.6483963644432,59.8
21.5763088720787,59.9
21.5045806282592,60
21.4332092513205,60.1
21.3621923792902,60.2
21.291527669693,60.3
21.2212127993582,60.4
21.1512454642287,60.5
21.081623379173,60.6
21.0123442777994,60.7
20.9434059122714,60.8
20.874806053126,60.9
20.8065424890943,61
20.738613026923,61.1
20.6710154911994,61.2
20.6037477241771,61.3
20.5368075856044,61.4
20.4701929525546,61.5
20.4039017192579,61.6
20.3379317969353,61.7
20.2722811136348,61.8
20.2069476140687,61.9
20.1419292594534,62
20.0772240273506,62.1
20.0128299115103,62.2
19.9487449217158,62.3
19.8849670836302,62.4
19.8214944386446,62.5
19.7583250437285,62.6
19.6954569712806,62.7
19.632888308983,62.8
19.5706171596556,62.9
19.5086416411126,63
19.4469598860207,63.1
19.3855700417588,63.2
19.3244702702793,63.3
19.2636587479705,63.4
19.2031336655211,63.5
19.1428932277857,63.6
19.0829356536523,63.7
19.0232591759107,63.8
18.9638620411224,63.9
18.9047425094928,64
18.845898854743,64.1
18.787329363985,64.2
18.7290323375969,64.3
18.6710060890997,64.4
18.6132489450362,64.5
18.5557592448498,64.6
18.4985353407661,64.7
18.4415755976746,64.8
18.3848783930124,64.9
18.3284421166489,65
18.2722651707715,65.1
18.2163459697731,65.2
18.16068294014,65.3
18.1052745203419,65.4
18.0501191607224,65.5
17.9952153233906,65.6
17.9405614821147,65.7
17.8861561222157,65.8
17.8319977404628,65.9
17.7780848449699,66
17.7244159550929,66.1
17.6709896013282,66.2
17.6178043252127,66.3
17.5648586792239,66.4
17.512151226682,66.5
17.4596805416527,66.6
17.4074452088504,66.7
17.3554438235438,66.8
17.3036749914609,66.9
17.2521373286959,67
17.2008294616174,67.1
17.1497500267764,67.2
17.0988976708162,67.3
17.0482710503829,67.4
16.9978688320368,67.5
16.9476896921649,67.6
16.8977323168941,67.7
16.8479954020053,67.8
16.7984776528486,67.9
16.7491777842589,68
16.700094520473,68.1
16.6512265950472,68.2
16.6025727507756,68.3
16.5541317396094,68.4
16.5059023225771,68.5
16.4578832697056,68.6
16.4100733599414,68.7
16.3624713810738,68.8
16.3150761296576,68.9
16.2678864109377,69
16.2209010387735,69.1
16.1741188355649,69.2
16.1275386321782,69.3
16.0811592678735,69.4
16.0349795902327,69.5
15.9889984550876,69.6
15.9432147264495,69.7
15.8976272764387,69.8
15.852234985216,69.9
15.8070367409132,70
15.7620314395655,70.1
15.7172179850445,70.2
15.6725952889909,70.3
15.6281622707492,70.4
15.5839178573019,70.5
15.5398609832053,70.6
15.4959905905248,70.7
15.4523056287725,70.8
15.4088050548432,70.9
15.3654878329534,71
15.3223529345791,71.1
15.2793993383948,71.2
15.2366260302135,71.3
15.1940320029268,71.4
15.1516162564457,71.5
15.109377797642,71.6
15.0673156402902,71.7
15.0254288050101,71.8
14.9837163192101,71.9
14.9421772170303,72
14.9008105392872,72.1
14.8596153334184,72.2
14.8185906534273,72.3
14.7777355598297,72.4
14.7370491195993,72.5
14.6965304061152,72.6
14.6561784991088,72.7
14.6159924846118,72.8
14.5759714549044,72.9
14.5361145084643,73
14.4964207499161,73.1
14.4568892899808,73.2
14.4175192454261,73.3
14.3783097390174,73.4
14.3392598994689,73.5
14.3003688613952,73.6
14.2616357652636,73.7
14.2230597573464,73.8
14.1846399896742,73.9
14.1463756199893,74
14.1082658116996,74.1
14.0703097338329,74.2
14.0325065609918,74.3
13.9948554733088,74.4
13.9573556564018,74.5
13.9200063013306,74.6
13.8828066045527,74.7
13.8457557678806,74.8
13.808852998439,74.9
13.7720975086221,75
13.7354885160523,75.1
13.6990252435379,75.2
13.6627069190324,75.3
13.6265327755937,75.4
13.5905020513432,75.5
13.5546139894264,75.6
13.5188678379727,75.7
13.4832628500564,75.8
13.4477982836575,75.9
13.4124734016233,76
13.37728747163,76.1
13.342239766145,76.2
13.3073295623892,76.3
13.2725561422996,76.4
13.237918792493,76.5
13.2034168042287,76.6
13.1690494733732,76.7
13.1348161003635,76.8
13.1007159901721,76.9
13.0667484522713,77
13.0329128005988,77.1
12.9992083535229,77.2
12.9656344338081,77.3
12.9321903685812,77.4
12.8988754892979,77.5
12.8656891317089,77.6
12.8326306358274,77.7
12.7996993458958,77.8
12.7668946103539,77.9
12.7342157818059,78
12.7016622169893,78.1
12.6692332767428,78.2
12.636928325975,78.3
12.6047467336335,78.4
12.5726878726742,78.5
12.5407511200305,78.6
12.5089358565833,78.7
12.4772414671311,78.8
12.4456673403601,78.9
12.4142128688147,79
12.3828774488688,79.1
12.3516604806962,79.2
12.3205613682427,79.3
12.2895795191969,79.4
12.2587143449626,79.5
12.2279652606306,79.6
12.1973316849514,79.7
12.1668130403072,79.8
12.1364087526851,79.9
12.1061182516501,80
12.0759409703182,80.1
12.0458763453304,80.2
12.0159238168257,80.3
11.9860828284157,80.4
11.9563528271585,80.5
11.9267332635331,80.6
11.8972235914142,80.7
11.8678232680471,80.8
11.8385317540225,80.9
11.809348513252,81
11.7802730129436,81.1
11.7513047235774,81.2
11.7224431188814,81.3
11.6936876758079,81.4
11.6650378745094,81.5
11.6364931983157,81.6
11.6080531337101,81.7
11.5797171703068,81.8
11.5514848008276,81.9
11.5233555210795,82
11.4953288299322,82.1
11.4674042292957,82.2
11.4395812240983,82.3
11.4118593222648,82.4
11.3842380346942,82.5
11.356716875239,82.6
11.3292953606833,82.7
11.3019730107215,82.8
11.2747493479378,82.9
11.2476238977851,83
11.220596188564,83.1
11.1936657514031,83.2
11.1668321202379,83.3
11.1400948317913,83.4
11.1134534255531,83.5
11.0869074437606,83.6
11.0604564313788,83.7
11.0340999360807,83.8
11.0078375082286,83.9
10.9816687008543,84
10.9555930696403,84.1
10.9296101729013,84.2
10.903719571565,84.3
10.8779208291539,84.4
10.852213511767,84.5
10.8265971880612,84.6
10.8010714292336,84.7
10.7756358090033,84.8
10.750289903594,84.9
10.725033291716,85
10.6998655545487,85.1
10.6747862757236,85.2
10.6497950413068,85.3
10.6248914397822,85.4
10.6000750620343,85.5
10.5753455013316,85.6
10.5507023533097,85.7
10.5261452159552,85.8
10.5016736895892,85.9
10.4772873768508,86
10.4529858826811,86.1
10.4287688143074,86.2
10.4046357812273,86.3
10.3805863951927,86.4
10.3566202701946,86.5
10.3327370224473,86.6
10.3089362703733,86.7
10.2852176345879,86.8
10.2615807378841,86.9
10.2380252052178,87
10.2145506636929,87.1
10.1911567425463,87.2
10.1678430731335,87.3
10.1446092889142,87.4
10.1214550254375,87.5
10.0983799203283,87.6
10.0753836132724,87.7
10.0524657460029,87.8
10.029625962286,87.9
10.0068639079076,88
9.98417923065907,88.1
9.96157158032394,88.2
9.93904060866432,88.3
9.91658596940754,88.4
9.89420731823279,88.5
9.87190431275802,88.6
9.84967661252681,88.7
9.82752387899538,88.8
9.80544577551975,88.9
9.78344196734294,89
9.76151212158231,89.1
9.73965590721699,89.2
9.71787299507537,89.3
9.69616305782275,89.4
9.67452576994905,89.5
9.65296080775661,89.6
9.63146784934812,89.7
9.61004657461459,89.8
9.58869666522348,89.9
9.56741780460685,90
9.54620967794966,90.1
9.52507197217815,90.2
9.50400437594826,90.3
9.48300657963421,90.4
9.46207827531714,90.5
9.4412191567738,90.6
9.42042891946541,90.7
9.39970726052648,90.8
9.37905387875388,90.9
9.35846847459586,91
9.33795075014119,91.1
9.31750040910842,91.2
9.29711715683518,91.3
9.2768007002676,91.4
9.25655074794974,91.5
9.23636701001319,91.6
9.2162491981667,91.7
9.19619702568589,91.8
9.17621020740305,91.9
9.15628845969699,92
9.13643150048303,92.1
9.11663904920299,92.2
9.09691082681531,92.3
9.07724655578521,92.4
9.05764596007494,92.5
9.03810876513413,92.6
9.01863469789016,92.7
8.99922348673863,92.8
8.97987486153388,92.9
8.96058855357967,93
8.94136429561979,93.1
8.92220182182882,93.2
8.903100867803,93.3
8.88406117055106,93.4
8.8650824684852,93.5
8.84616450141214,93.6
8.82730701052417,93.7
8.8085097383903,93.8
8.78977242894757,93.9
8.77109482749221,94
8.75247668067109,94.1
8.7339177364731,94.2
8.71541774422065,94.3
8.69697645456118,94.4
8.67859361945879,94.5
8.66026899218591,94.6
8.64200232731501,94.7
8.62379338071043,94.8
8.60564190952019,94.9
8.5875476721679,95
8.56951042834477,95.1
8.5515299390016,95.2
8.53360596634088,95.3
8.51573827380897,95.4
8.49792662608821,95.5
8.4801707890893,95.6
8.46247052994352,95.7
8.44482561699515,95.8
8.42723581979388,95.9
8.4097009090873,96
8.39222065681344,96.1
8.37479483609337,96.2
8.3574232212238,96.3
8.34010558766985,96.4
8.32284171205773,96.5
8.3056313721676,96.6
8.28847434692638,96.7
8.27137041640071,96.8
8.25431936178986,96.9
8.23732096541875,97
8.22037501073103,97.1
8.20348128228219,97.2
8.18663956573267,97.3
8.16984964784113,97.4
8.15311131645766,97.5
8.13642436051713,97.6
8.1197885700325,97.7
8.10320373608823,97.8
8.08666965083374,97.9
8.07018610747691,98
8.05375290027759,98.1
8.03736982454122,98.2
8.02103667661241,98.3
8.0047532538687,98.4
7.98851935471421,98.5
7.97233477857342,98.6
7.95619932588501,98.7
7.94011279809568,98.8
7.92407499765407,98.9
7.90808572800468,99
7.89214479358187,99.1
7.87625199980389,99.2
7.86040715306692,99.3
7.84461006073922,99.4
7.82886053115524,99.5
7.81315837360983,99.6
7.79750339835248,99.7
7.78189541658157,99.8
7.76633424043871,99.9
7.75081968300307,100
