"mod","y"
76.4788466515793,38.2
76.0904271722284,38.3
75.7049330324994,38.4
75.3223351960804,38.5
74.9426049826564,38.6
74.5657140627358,38.7
74.1916344525637,38.8
73.8203385091198,38.9
73.4517989251997,39
73.0859887245782,39.1
72.7228812572529,39.2
72.3624501947662,39.3
72.0046695256047,39.4
71.649513550675,39.5
71.2969568788529,39.6
70.9469744226067,39.7
70.5995413936914,39.8
70.2546332989139,39.9
69.9122259359668,40
69.57229538933,40.1
69.2348180262396,40.2
68.8997704927209,40.3
68.567129709687,40.4
68.236872869099,40.5
67.9089774301888,40.6
67.5834211157425,40.7
67.2601819084435,40.8
66.9392380472736,40.9
66.6205680239724,41
66.3041505795523,41.1
65.9899647008691,41.2
65.6779896172481,41.3
65.3682047971615,41.4
65.0605899449605,41.5
64.7551249976576,41.6
64.4517901217599,41.7
64.1505657101521,41.8
63.8514323790288,41.9
63.5543709648736,42
63.259362521487,42.1
62.9663883170591,42.2
62.6754298312885,42.3
62.3864687525463,42.4
62.0994869750828,42.5
61.8144665962784,42.6
61.5313899139368,42.7
61.2502394236189,42.8
60.9709978160192,42.9
60.6936479743808,43
60.4181729719508,43.1
60.1445560694747,43.2
59.8727807127283,43.3
59.6028305300875,43.4
59.3346893301353,43.5
59.068341099304,43.6
58.8037699995541,43.7
58.5409603660876,43.8
58.2798967050958,43.9
58.0205636915413,44
57.7629461669725,44.1
57.5070291373714,44.2
57.2527977710334,44.3
57.0002373964783,44.4
56.7493335003933,44.5
56.5000717256051,44.6
56.2524378690835,44.7
56.0064178799734,44.8
55.7619978576565,44.9
55.5191640498412,45
55.2779028506806,45.1
55.0382007989182,45.2
54.8000445760609,45.3
54.5634210045782,45.4
54.3283170461278,45.5
54.0947197998076,45.6
53.8626165004324,45.7
53.6319945168357,45.8
53.4028413501961,45.9
53.1751446323883,46
52.9488921243572,46.1
52.7240717145156,46.2
52.5006714171653,46.3
52.2786793709399,46.4
52.0580838372712,46.5
51.8388731988761,46.6
51.621035958266,46.7
51.4045607362769,46.8
51.1894362706207,46.9
50.9756514144567,47
50.7631951349834,47.1
50.5520565120505,47.2
50.3422247367897,47.3
50.1336891102655,47.4
49.9264390421445,47.5
49.7204640493834,47.6
49.5157537549356,47.7
49.3122978864752,47.8
49.1100862751397,47.9
48.9091088542891,48
48.7093556582834,48.1
48.5108168212756,48.2
48.313482576023,48.3
48.1173432527134,48.4
47.9223892778085,48.5
47.7286111729027,48.6
47.5359995535975,48.7
47.3445451283919,48.8
47.1542386975871,48.9
46.9650711522068,49
46.7770334729319,49.1
46.5901167290497,49.2
46.4043120774176,49.3
46.2196107614406,49.4
46.0360041100623,49.5
45.8534835367703,49.6
45.6720405386145,49.7
45.4916666952384,49.8
45.3123536679238,49.9
45.1340931986481,50
44.9568771091546,50.1
44.7806973000342,50.2
44.6055457498204,50.3
44.4314145140958,50.4
44.2582957246108,50.5
44.0861815884133,50.6
43.9150643869907,50.7
43.7449364754228,50.8
43.5757902815459,50.9
43.4076183051279,51
43.2404131170542,51.1
43.0741673585248,51.2
42.9088737402606,51.3
42.7445250417218,51.4
42.5811141103349,51.5
42.4186338607308,51.6
42.2570772739923,51.7
42.0964373969117,51.8
41.9367073412574,51.9
41.7778802830509,52
41.6199494618523,52.1
41.4629081800553,52.2
41.3067498021913,52.3
41.1514677542427,52.4
40.9970555229641,52.5
40.8435066552133,52.6
40.6908147572902,52.7
40.538973494284,52.8
40.3879765894291,52.9
40.2378178234692,53
40.0884910340288,53.1
39.9399901149938,53.2
39.7923090158984,53.3
39.6454417413215,53.4
39.4993823502891,53.5
39.3541249556851,53.6
39.2096637236695,53.7
39.0659928731031,53.8
38.9231066749808,53.9
38.7809994518703,54
38.6396655773591,54.1
38.4990994755079,54.2
38.3592956203104,54.3
38.2202485351606,54.4
38.0819527923263,54.5
37.9444030124286,54.6
37.8075938639288,54.7
37.6715200626208,54.8
37.5361763711304,54.9
37.4015575984198,55
37.2676585992996,55.1
37.134474273945,55.2
37.0019995674197,55.3
36.8702294692042,55.4
36.7391590127304,55.5
36.6087832749223,55.6
36.4790973757412,55.7
36.3500964777374,55.8
36.2217757856069,55.9
36.0941305457533,56
35.9671560458553,56.1
35.8408476144392,56.2
35.7152006204567,56.3
35.5902104728675,56.4
35.4658726202271,56.5
35.3421825502796,56.6
35.2191357895549,56.7
35.0967279029715,56.8
34.9749544934432,56.9
34.8538112014909,57
34.7332937048589,57.1
34.6133977181359,57.2
34.4941189923801,57.3
34.3754533147492,57.4
34.2573965081343,57.5
34.1399444307985,57.6
34.0230929760193,57.7
33.9068380717358,57.8
